step,weight:l:0:0:0, weight:l:0:1:0, weight:l:0:2:0, weight:l:0:3:0, bias:l:0:0, error
-0.348158,0.417015,0.0856476,0.141275
-0.11272,0.463949,0.0206771,0.112387
0.134628,0.466339,-0.0152614,0.052914
0.371751,0.419409,-0.0910558,-0.0160739
0.561564,0.278307,-0.228603,-0.0683961
0.647899,0.0341307,-0.324565,-0.081153
0.594967,-0.225312,-0.263189,-0.0425249
0.425447,-0.395001,-0.12123,0.0434964
0.195688,-0.460053,-0.0261428,0.157076
-0.0502659,-0.463807,0.0176359,0.267446
-0.287019,-0.423423,0.0738528,0.341462
-0.485261,-0.3105,0.181967,0.353371
-0.599,-0.104638,0.284405,0.292858
-0.589125,0.139762,0.269271,0.168908
-0.461507,0.325667,0.151889,0.00820631
-0.262031,0.413375,0.0468073,-0.151566
-0.0366484,0.431329,-0.00613723,-0.271683
0.186856,0.408134,-0.0464045,-0.322722
0.386201,0.335231,-0.118757,-0.292384
0.528387,0.18867,-0.213267,-0.188589
0.575495,-0.0159254,-0.250232,-0.0371348
0.513775,-0.207876,-0.184622,0.125284
0.368785,-0.325368,-0.0815485,0.260546
0.183134,-0.366588,-0.0118337,0.338368
-0.0108246,-0.362049,0.0221145,0.342896
-0.1948,-0.329471,0.051691,0.275115
-0.353213,-0.262658,0.0996711,0.150896
-0.464487,-0.150008,0.155531,-0.0042523
-0.505833,-0.00321455,0.177021,-0.161883
-0.469108,0.136652,0.139839,-0.296775
-0.369425,0.230535,0.0728474,-0.391111
-0.234825,0.270442,0.0175597,-0.436058
-0.0901664,0.272109,-0.0137858,-0.43111
0.0491136,0.252092,-0.0315574,-0.382105
0.173709,0.216654,-0.0487264,-0.299028
0.27522,0.164132,-0.0702601,-0.194347
0.344057,0.0933117,-0.0901794,-0.0820867
0.371865,0.0109554,-0.0963943,0.0227522
0.356224,-0.0681027,-0.0827072,0.105047
0.303001,-0.129258,-0.055836,0.151205
0.223747,-0.166496,-0.028526,0.151646
0.130581,-0.183,-0.00886267,0.103562
0.0326454,-0.185742,0.00265074,0.0129627
-0.0643793,-0.180168,0.00997803,-0.105053
-0.156688,-0.167798,0.0180448,-0.228404
-0.240245,-0.146438,0.0303458,-0.332406
-0.309307,-0.112354,0.0468688,-0.395423
-0.356533,-0.0639163,0.0628645,-0.404244
-0.37503,-0.00486702,0.0709084,-0.357492
-0.361389,0.0558236,0.066583,-0.265924
-0.317428,0.108383,0.0524865,-0.149367
-0.249177,0.147297,0.0356721,-0.0311745
-0.164052,0.172632,0.0217216,0.0681461
-0.0684877,0.187345,0.01161,0.136124
0.032567,0.193534,0.00241089,0.170759
0.134459,0.189967,-0.0104899,0.17953
0.230889,0.171805,-0.0306568,0.175495
0.312534,0.133145,-0.0569252,0.17195
0.367804,0.0724209,-0.0806407,0.177622
0.386599,-0.00260958,-0.0893367,0.194067
0.365297,-0.0762104,-0.0774016,0.216134
0.308921,-0.133263,-0.0518486,0.235177
0.228438,-0.16722,-0.0250778,0.243664
0.135755,-0.180344,-0.00465464,0.239305
0.0403838,-0.178357,0.00915647,0.226975
-0.0509444,-0.165492,0.0199889,0.217543
-0.132886,-0.14275,0.0315321,0.223895
-0.199955,-0.108941,0.0450587,0.255508
-0.246004,-0.0632755,0.0583944,0.313622
-0.265161,-0.00791351,0.0670249,0.388856
-0.253672,0.0514246,0.0674025,0.462424
-0.211338,0.107586,0.0598285,0.510793
-0.14143,0.15505,0.047698,0.512442
-0.0494014,0.190984,0.0337081,0.454581
0.0581245,0.213216,0.0166574,0.337647
0.172791,0.216791,-0.00855874,0.17604
0.282478,0.19252,-0.0464241,-0.00517993
0.369908,0.131498,-0.0918201,-0.176664
0.41542,0.035754,-0.125082,-0.312223
0.405052,-0.0751221,-0.126102,-0.395097
0.338136,-0.173744,-0.0973204,-0.421264
0.22641,-0.24345,-0.0605972,-0.398959
0.0857719,-0.284278,-0.0318926,-0.3449
-0.0701627,-0.302083,-0.00844689,-0.27866
-0.229233,-0.29461,0.0253783,-0.2171
-0.374649,-0.247022,0.0824294,-0.170568
-0.480821,-0.144719,0.149332,-0.141778
-0.520025,0.00109441,0.181001,-0.127275
-0.479666,0.146896,0.149306,-0.1205
-0.372232,0.24984,0.0839053,-0.115069
-0.224732,0.300146,0.0300621,-0.106983
-0.0613315,0.313514,0.000223097,-0.095122
0.102863,0.304455,-0.0207493,-0.0801819
0.256506,0.271965,-0.0528528,-0.0628692
0.38411,0.203378,-0.102526,-0.0424623
0.464108,0.0923817,-0.148931,-0.0165942
0.477616,-0.0423817,-0.156367,0.0174936
0.421776,-0.163031,-0.116956,0.0607241
0.312605,-0.241711,-0.0612932,0.110025
0.173802,-0.277035,-0.018729,0.157383
0.0249578,-0.28215,0.00714118,0.190873
-0.120887,-0.266325,0.0287109,0.197656
-0.252728,-0.22804,0.0580204,0.168123
-0.356898,-0.160556,0.0948617,0.0997723
-0.417526,-0.0647429,0.122197,-0.000640478
-0.423445,0.0419655,0.119545,-0.117663
-0.375922,0.132927,0.0865234,-0.2305
-0.28879,0.190309,0.043471,-0.318274
-0.180702,0.213444,0.00894161,-0.365548
-0.067442,0.21176,-0.0127568,-0.366367
0.0404802,0.194422,-0.0265232,-0.325462
0.136182,0.165842,-0.0382216,-0.25625
0.214012,0.126767,-0.0503018,-0.17631
0.268483,0.0777174,-0.0608166,-0.101889
0.295036,0.0220591,-0.0652744,-0.0432971
0.291828,-0.0334983,-0.0605878,-0.00271461
0.260956,-0.0814196,-0.0479753,0.0249426
0.207958,-0.116674,-0.0318919,0.0485512
0.140022,-0.138022,-0.0164701,0.0760805
0.0642265,-0.146721,-0.00323687,0.110469
-0.0131907,-0.144366,0.00857024,0.147651
-0.0866123,-0.131618,0.0203119,0.177526
-0.150536,-0.108409,0.0322664,0.187548
-0.199511,-0.0752933,0.0427547,0.167686
-0.228883,-0.0349368,0.0486705,0.114934
-0.236093,0.00748806,0.0474408,0.0357073
-0.221714,0.0456636,0.0390438,-0.0548491
-0.189453,0.0744698,0.0262148,-0.136557
-0.145009,0.091658,0.0127241,-0.189759
-0.0944485,0.0979247,0.0014726,-0.200976
-0.0429268,0.0958158,-0.00624994,-0.166833
0.00594816,0.0884264,-0.0104907,-0.0950081
0.0501324,0.0784636,-0.0120791,-0.00194068
0.0887932,0.0677518,-0.0121882,0.0919426
0.121786,0.0570692,-0.0120128,0.167925
0.149122,0.0462577,-0.0124796,0.213844
0.170551,0.0345726,-0.0139924,0.226652
0.185386,0.0211991,-0.0163048,0.212055
0.192611,0.00578426,-0.0186168,0.181564
0.191223,-0.0112219,-0.0199098,0.148083
0.180682,-0.0285715,-0.0193946,0.121564
0.161246,-0.0445698,-0.0168489,0.106109
0.134072,-0.0576003,-0.0126705,0.0993474
0.101048,-0.0665727,-0.00765633,0.0941107
0.064447,-0.0711334,-0.00267556,0.0816752
0.026542,-0.0716116,0.00159234,0.0553909
-0.0107031,-0.0687948,0.00478881,0.0134536
-0.0457971,-0.0636352,0.00690026,-0.0400691
-0.0777324,-0.0569649,0.0082109,-0.0962386
-0.10586,-0.0492815,0.00919536,-0.143904
-0.129682,-0.0406521,0.0103539,-0.173132
-0.148631,-0.0307777,0.0120161,-0.178338
-0.161933,-0.0192167,0.0141746,-0.160132
-0.168609,-0.00570771,0.0164291,-0.125327
-0.167664,0.00952996,0.0180909,-0.0850495
-0.158377,0.0256498,0.0184276,-0.0514537
-0.140628,0.0412621,0.0169415,-0.0339175
-0.11512,0.0547211,0.0135488,-0.0357665
-0.0834088,0.0644967,0.00859741,-0.0524894
-0.0477521,0.0695144,0.00277019,-0.0720848
-0.0108002,0.0693998,-0.00303012,-0.0776846
0.0248189,0.0646276,-0.00778091,-0.052024
0.0569655,0.0565678,-0.0104783,0.0172051
0.0844381,0.0473591,-0.0103834,0.132453
0.107292,0.0395303,-0.00735278,0.283279
0.126886,0.0353522,-0.00211209,0.446356
0.145537,0.0360513,0.00369579,0.588998
0.165779,0.04111,0.00776427,0.675893
0.18932,0.0479132,0.00764822,0.677678
0.215962,0.0519516,0.00150053,0.579332
0.242807,0.0477443,-0.0110319,0.386042
0.264159,0.0305275,-0.0279721,0.124558
0.272452,-0.0016555,-0.0449368,-0.160935
0.260172,-0.046526,-0.0567149,-0.417966
0.222071,-0.0980828,-0.0600841,-0.597998
0.156554,-0.149038,-0.0553526,-0.668662
0.0656685,-0.193137,-0.0445502,-0.622583
-0.0455332,-0.22498,-0.0275889,-0.480095
-0.168791,-0.237182,-5.15e-05,-0.284627
-0.290835,-0.21805,0.0433904,-0.0916407
-0.39178,-0.155774,0.0976939,0.046098
-0.448195,-0.0516593,0.138172,0.0928482
-0.443355,0.0697888,0.136962,0.0396873
-0.377679,0.17259,0.0959274,-0.0931942
-0.268069,0.234364,0.0440219,-0.262531
-0.137029,0.255307,0.00342171,-0.414693
-0.00336363,0.246245,-0.0239515,-0.501349
0.119577,0.215603,-0.0454682,-0.493405
0.221405,0.166601,-0.0655416,-0.389007
0.293002,0.101943,-0.0809382,-0.213226
0.327777,0.0291418,-0.0839888,-0.00963764
0.324593,-0.0392789,-0.0710148,0.173444
0.289094,-0.0914968,-0.0472819,0.297627
0.231592,-0.122382,-0.0226873,0.345311
0.163018,-0.134285,-0.00427784,0.323359
0.0918552,-0.133294,0.00652413,0.258613
0.0233327,-0.125065,0.0121174,0.186978
-0.0396658,-0.112649,0.0160094,0.139983
-0.09511,-0.0963384,0.0209419,0.13353
-0.140625,-0.0748027,0.0278463,0.16272
-0.173084,-0.0468449,0.0354904,0.204556
-0.189139,-0.0130676,0.0410303,0.227496
-0.186434,0.0233698,0.0415165,0.20446
-0.164847,0.0574068,0.0355925,0.124583
-0.127076,0.0837794,0.0241533,-0.000589922
-0.0782688,0.0986939,0.00963468,-0.138902
-0.024983,0.100684,-0.00512652,-0.247054
0.0260961,0.0906994,-0.0174924,-0.284711
0.0693746,0.0718684,-0.0251686,-0.228519
0.101394,0.0490396,-0.0265487,-0.0812352
0.121525,0.0278605,-0.0214311,0.127286
0.132026,0.013312,-0.0115276,0.347818
0.137259,0.0081555,-0.000154263,0.52583
0.142235,0.0119871,0.00883458,0.617428
0.150904,0.0213146,0.0122962,0.602024
0.164769,0.030602,0.00874419,0.487735
0.182217,0.0339357,-0.00119229,0.30789
0.198823,0.0268706,-0.0148132,0.11
0.208549,0.00797871,-0.0279851,-0.0590375
0.205573,-0.0204909,-0.0365112,-0.166591
0.186108,-0.0533371,-0.0379001,-0.202462
0.149486,-0.0843738,-0.0324118,-0.179234
0.0980823,-0.108593,-0.0224547,-0.125223
0.0363233,-0.123302,-0.0108679,-0.0729096
-0.0305273,-0.127885,0.000483965,-0.0471995
-0.0972168,-0.122815,0.0110027,-0.0576044
-0.158828,-0.108791,0.0207684,-0.096895
-0.210812,-0.0865198,0.0296853,-0.146253
-0.249069,-0.0571178,0.0369232,-0.184568
-0.270331,-0.0226961,0.0410573,-0.198059
-0.272761,0.0134762,0.0408892,-0.186391
-0.25645,0.0475461,0.0362943,-0.162854
-0.22346,0.0760572,0.0282961,-0.148563
-0.177417,0.0966316,0.0183137,-0.162915
-0.122899,0.107963,0.00735765,-0.2141
-0.0649883,0.109391,-0.00412364,-0.293541
-0.00901168,0.100629,-0.015725,-0.37676
0.0396972,0.0820394,-0.0263893,-0.430799
0.0763128,0.055313,-0.0341582,-0.425854
0.0973844,0.0240049,-0.0367689,-0.347046
0.101797,-0.00674416,-0.0328915,-0.201984
0.0913134,-0.031473,-0.0231306,-0.0210615
0.0702937,-0.0461017,-0.0100098,0.150147
0.0445895,-0.0492148,0.00295738,0.264274
0.0199919,-0.0424335,0.0124049,0.287088
0.000731109,-0.0298873,0.0160181,0.20906
-0.0115566,-0.0170118,0.0131507,0.0495687
-0.018111,-0.00896863,0.00507054,-0.147859
-0.0224801,-0.00908967,-0.00534475,-0.327984
-0.0292419,-0.0178256,-0.014446,-0.440142
-0.0423863,-0.0325487,-0.0189085,-0.453236
-0.0638389,-0.0482702,-0.0167077,-0.364731
-0.0925592,-0.059033,-0.0076746,-0.200834
-0.124468,-0.0595866,0.00642024,-0.00792593
-0.153253,-0.046981,0.022137,0.161937
-0.171923,-0.0217272,0.0350741,0.266774
-0.17474,0.0119814,0.0412907,0.286747
-0.158941,0.0474537,0.0390699,0.228917
-0.125458,0.0778145,0.029711,0.123494
-0.0784024,0.0982342,0.0165486,0.0131172
-0.0236427,0.106914,0.00311446,-0.0611284
0.0327446,0.104719,-0.00808673,-0.0724414
0.0856292,0.09418,-0.0157888,-0.0158406
0.131436,0.078501,-0.0197311,0.0915464
0.168282,0.0607547,-0.020472,0.217109
0.195724,0.0432259,-0.0192387,0.323795
0.214218,0.026969,-0.0175904,0.381844
0.224429,0.011763,-0.0168579,0.377526
0.226657,-0.00344422,-0.0175932,0.3164
0.220594,-0.0197474,-0.0193409,0.220508
0.205518,-0.0375004,-0.0208778,0.120837
0.180824,-0.0558932,-0.0207896,0.0477342
0.146629,-0.0730387,-0.0180529,0.0223147
0.104243,-0.0864439,-0.0123157,0.0513026
0.0563195,-0.0935741,-0.00383759,0.126428
0.00676352,-0.0923202,0.00667845,0.228022
-0.0396035,-0.0813775,0.0181116,0.331245
-0.0775713,-0.0606551,0.0288339,0.412843
-0.102291,-0.0316698,0.0368301,0.456522
-0.110172,0.00237268,0.0402914,0.455733
-0.0996569,0.0371254,0.0384389,0.413645
-0.0715654,0.0681621,0.0318732,0.340892
-0.0288478,0.0919704,0.0220628,0.252146
0.0240258,0.106306,0.0104146,0.16255
0.0816816,0.109908,-0.0022545,0.0848051
0.138244,0.102095,-0.0154465,0.0271969
0.18763,0.0828262,-0.0282053,-0.00740647
0.224034,0.0533359,-0.0386035,-0.021731
0.242786,0.0167649,-0.0442459,-0.0235239
0.241363,-0.0220718,-0.0437366,-0.0241953
0.219939,-0.0581014,-0.0378866,-0.036622
0.181035,-0.0878061,-0.0294077,-0.0722146
0.128372,-0.110197,-0.0213188,-0.137681
0.0655877,-0.126408,-0.0154064,-0.232256
-0.00455052,-0.138321,-0.0115819,-0.346357
-0.0801124,-0.146955,-0.00797774,-0.462444
-0.159169,-0.151106,-0.00142474,-0.558357
-0.238394,-0.146655,0.0115074,-0.612586
-0.311639,-0.12733,0.0322718,-0.610202
-0.369494,-0.0878367,0.0571987,-0.547649
-0.401072,-0.0287341,0.0766949,-0.434781
-0.398035,0.040842,0.0809262,-0.293136
-0.358514,0.106817,0.0685373,-0.150629
-0.287659,0.158123,0.0476926,-0.0340237
-0.194461,0.191469,0.0278501,0.0385941
-0.0879071,0.20932,0.0125913,0.0629315
0.024673,0.21454,-0.000765148,0.0494388
0.136618,0.206393,-0.0176927,0.0196009
0.23973,0.18005,-0.0419844,-0.0013818
0.322894,0.130268,-0.0707939,0.00677109
0.373558,0.058167,-0.092548,0.052299
0.382593,-0.0242284,-0.094114,0.128214
0.349412,-0.0982565,-0.0735926,0.214212
0.282699,-0.149511,-0.0425212,0.283165
0.195904,-0.174649,-0.0144275,0.31009
0.101666,-0.179002,0.00456605,0.280624
0.0089256,-0.17019,0.0153958,0.196151
-0.0769765,-0.153793,0.0217516,0.0737925
-0.152807,-0.132249,0.0270554,-0.0587554
-0.215945,-0.105666,0.0331667,-0.171836
-0.263551,-0.0734062,0.0399153,-0.242986
-0.292626,-0.0357729,0.0453409,-0.263536
-0.300836,0.00495022,0.046915,-0.240459
-0.287552,0.0447642,0.0432812,-0.192906
-0.254412,0.0793864,0.0351537,-0.144742
-0.205051,0.105765,0.0246056,-0.115782
-0.144243,0.122617,0.013572,-0.114887
-0.0770659,0.129909,0.00294679,-0.137364
-0.00848188,0.128003,-0.00726458,-0.167609
0.0567328,0.117205,-0.0171969,-0.185969
0.113976,0.0979569,-0.0264089,-0.177262
0.159044,0.0714445,-0.0336533,-0.137756
0.188678,0.0400958,-0.0373651,-0.0778607
0.20121,0.00740862,-0.036686,-0.0193439
0.196908,-0.0230348,-0.032282,0.0121758
0.177667,-0.0488502,-0.026201,-0.0030706
0.146141,-0.0695994,-0.0208048,-0.0705414
0.104737,-0.0865292,-0.0175492,-0.177304
0.054983,-0.101478,-0.0163154,-0.294063
-0.00241174,-0.11548,-0.0154064,-0.382952
-0.0668016,-0.127564,-0.0119695,-0.408762
-0.136327,-0.134044,-0.00271049,-0.349995
-0.206473,-0.128702,0.0148135,-0.206126
-0.269115,-0.104542,0.0399182,0.001367
-0.313006,-0.0575588,0.0665205,0.234613
-0.32652,0.00908447,0.0844564,0.449816
-0.301847,0.0845368,0.086477,0.609206
-0.237888,0.155631,0.0745832,0.690698
-0.139553,0.213732,0.0570402,0.692271
-0.0146379,0.256079,0.0388964,0.629947
0.128035,0.280145,0.015623,0.530464
0.276631,0.275895,-0.0252507,0.421425
0.411533,0.224739,-0.0906425,0.322527
0.503936,0.114794,-0.158432,0.240907
0.525951,-0.034744,-0.180337,0.172006
0.468721,-0.175612,-0.138792,0.105305
0.348545,-0.269343,-0.0735495,0.0323939
0.192593,-0.313664,-0.026859,-0.0460161
0.0222817,-0.3271,-0.00357486,-0.117191
-0.149914,-0.321201,0.0169357,-0.159082
-0.312552,-0.287821,0.0586835,-0.148016
-0.445757,-0.20602,0.126635,-0.0687484
-0.520528,-0.0680815,0.185857,0.0768577
-0.513069,0.0964386,0.186854,0.266043
-0.422667,0.237554,0.132833,0.458254
-0.270561,0.329262,0.0749277,0.604839
-0.0815178,0.38096,0.0421939,0.662649
0.127791,0.406999,0.016792,0.607374
0.342001,0.393938,-0.0463803,0.442175
0.529541,0.296637,-0.174047,0.198543
0.636286,0.0891827,-0.295929,-0.0713305
0.615215,-0.167285,-0.285084,-0.308642
0.469561,-0.365982,-0.165051,-0.464372
0.245159,-0.468355,-0.0668703,-0.512954
-0.0147537,-0.508417,-0.0238876,-0.458985
-0.284722,-0.504327,0.033157,-0.334868
-0.532011,-0.409015,0.182766,-0.190131
-0.691236,-0.166027,0.367707,-0.0758184
-0.692688,0.161503,0.374294,-0.0288673
-0.533738,0.413596,0.196811,-0.0613729
-0.280662,0.521796,0.0483093,-0.158027
0.00183278,0.537857,-0.0119264,-0.282361
0.278748,0.500669,-0.0723175,-0.389596
0.515956,0.376414,-0.209174,-0.441799
0.654862,0.127605,-0.354494,-0.420396
0.641136,-0.176616,-0.334701,-0.332
0.482038,-0.401686,-0.175181,-0.20579
0.238459,-0.501284,-0.0504551,-0.083432
-0.0342559,-0.522444,0.00251727,-0.00495691
-0.305016,-0.492414,0.065514,0.00472207
-0.539037,-0.371844,0.207632,-0.0557533
-0.675808,-0.123949,0.35396,-0.163495
-0.660843,0.176552,0.326807,-0.278581
-0.504312,0.390742,0.158429,-0.356766
-0.270799,0.473454,0.0289482,-0.36358
-0.0175522,0.477143,-0.0205878,-0.285307
0.227109,0.442917,-0.0569527,-0.133451
0.441523,0.355824,-0.140351,0.0585861
0.588328,0.18322,-0.250673,0.245402
0.624517,-0.050468,-0.278734,0.382835
0.540166,-0.254599,-0.183713,0.440412
0.371874,-0.364533,-0.0653372,0.409265
0.168919,-0.393589,-0.000485037,0.303386
-0.0374299,-0.383361,0.0236568,0.154228
-0.232518,-0.35058,0.0506016,0.000711752
-0.401554,-0.280224,0.108786,-0.122009
-0.518656,-0.151963,0.181784,-0.191585
-0.554483,0.0204165,0.208733,-0.202792
-0.498805,0.182923,0.159417,-0.16631
-0.37101,0.288848,0.0805504,-0.102965
-0.20377,0.335607,0.025377,-0.0357399
-0.0224472,0.346346,-0.00105008,0.0176723
0.158642,0.335208,-0.0241797,0.0494522
0.326649,0.293472,-0.0703721,0.0622946
0.459921,0.200252,-0.140812,0.0664138
0.528878,0.052892,-0.193023,0.074416
0.512941,-0.111001,-0.178267,0.0960616
0.417957,-0.238214,-0.109927,0.134725
0.271592,-0.305473,-0.0424472,0.186524
0.103328,-0.324987,-0.00175908,0.242037
-0.0669362,-0.315264,0.0237846,0.289604
-0.225584,-0.280087,0.055911,0.318797
-0.35693,-0.209714,0.103513,0.322808
-0.440151,-0.0984292,0.148596,0.299122
-0.456821,0.0366831,0.157494,0.248685
-0.403486,0.159721,0.121241,0.174355
-0.29489,0.243171,0.0678089,0.0796762
-0.153792,0.284272,0.0253059,-0.031278
0.000197156,0.293961,-0.00335757,-0.152899
0.152604,0.278262,-0.0322044,-0.276473
0.288973,0.231389,-0.0739842,-0.389111
0.390202,0.144217,-0.123501,-0.474223
0.435297,0.0219331,-0.153526,-0.514077
0.412028,-0.108113,-0.141085,-0.494125
0.32534,-0.213333,-0.0972847,-0.407956
0.19338,-0.279089,-0.0516828,-0.261202
0.0364108,-0.309592,-0.0174215,-0.0727967
-0.128785,-0.31039,0.0156163,0.127357
-0.285443,-0.274924,0.0647267,0.304143
-0.410609,-0.188871,0.130224,0.42513
-0.476316,-0.0525382,0.178632,0.468499
-0.463013,0.101699,0.170785,0.428719
-0.373698,0.227961,0.115254,0.318223
-0.230891,0.303434,0.0557271,0.164481
-0.0606012,0.334695,0.0150889,0.0031619
0.117341,0.333532,-0.0177214,-0.130726
0.285871,0.296939,-0.0651795,-0.211315
0.422461,0.209857,-0.132098,-0.227684
0.498518,0.0701158,-0.184478,-0.18554
0.49311,-0.0894818,-0.177081,-0.104561
0.409207,-0.218908,-0.116126,-0.0123766
0.271448,-0.292522,-0.0506427,0.0629673
0.108162,-0.319027,-0.00940178,0.0999732
-0.0608177,-0.316525,0.0150694,0.0883646
-0.222418,-0.290463,0.0439729,0.0305693
-0.362155,-0.231299,0.0900575,-0.0599429
-0.459529,-0.12962,0.140291,-0.162601
-0.493882,0.00240669,0.158808,-0.254698
-0.458014,0.128584,0.12704,-0.316103
-0.364838,0.215406,0.0696483,-0.33286
-0.238403,0.255795,0.0218512,-0.299211
-0.10011,0.263386,-0.00465617,-0.218102
0.0370205,0.253313,-0.0181609,-0.100398
0.165682,0.231373,-0.0315439,0.0368983
0.278992,0.194054,-0.0529998,0.173237
0.367086,0.135097,-0.0805632,0.287753
0.418128,0.0549657,-0.10097,0.362922
0.423729,-0.0335852,-0.0996372,0.388166
0.384554,-0.111111,-0.0759936,0.362696
0.310543,-0.164146,-0.0441535,0.296706
0.215461,-0.191676,-0.0182155,0.210157
0.111095,-0.200745,-0.00232736,0.128926
0.00517737,-0.198421,0.0075914,0.0787723
-0.0971322,-0.186976,0.0183358,0.0784563
-0.190412,-0.163379,0.0351218,0.133828
-0.26681,-0.122198,0.0581725,0.234792
-0.316094,-0.0608984,0.0806981,0.356444
-0.328577,0.0153467,0.0920306,0.464554
-0.299423,0.0940919,0.0863622,0.524256
-0.230946,0.162209,0.0679533,0.509669
-0.131061,0.212298,0.04552,0.411652
-0.00995003,0.242452,0.0227947,0.241273
0.12143,0.250437,-0.00470882,0.0276874
0.249647,0.228666,-0.0446079,-0.189218
0.356169,0.166719,-0.095731,-0.369425
0.418702,0.063609,-0.13786,-0.483555
0.419674,-0.0608504,-0.144097,-0.520612
0.356335,-0.174057,-0.112366,-0.490333
0.241491,-0.25387,-0.0684444,-0.419444
0.0939483,-0.299155,-0.0341462,-0.342997
-0.070188,-0.31787,-0.008252,-0.293485
-0.237461,-0.30966,0.0268488,-0.291118
-0.390297,-0.259674,0.0863931,-0.338206
-0.502004,-0.152575,0.156233,-0.419268
-0.543867,-0.00132509,0.186414,-0.506589
-0.504129,0.145825,0.146946,-0.569269
-0.398508,0.242743,0.0726167,-0.582754
-0.25781,0.280722,0.0134194,-0.53582
-0.108578,0.279325,-0.0165839,-0.432988
0.0342217,0.258863,-0.0297684,-0.291933
0.163224,0.227326,-0.0416785,-0.137157
0.272241,0.182265,-0.0604048,0.00768505
0.352761,0.118975,-0.0829764,0.126126
0.395213,0.0395384,-0.0969821,0.211929
0.393943,-0.0434766,-0.0910836,0.268186
0.351591,-0.113132,-0.0667164,0.303323
0.278578,-0.158538,-0.0361497,0.325944
0.18832,-0.179059,-0.0103395,0.340745
0.0926243,-0.180255,0.00763133,0.347101
7.04e-05,-0.167977,0.0201837,0.340782
-0.0832257,-0.145548,0.0306277,0.317843
-0.152276,-0.114189,0.0404151,0.278839
-0.20259,-0.0749236,0.0485374,0.231271
-0.23056,-0.0302711,0.0526204,0.188879
-0.234407,0.0154893,0.0510476,0.167668
-0.214805,0.0576987,0.0445755,0.179909
-0.174561,0.0932601,0.0359872,0.228381
-0.11746,0.121563,0.0281321,0.303212
-0.0470896,0.14371,0.0220393,0.382915
0.033586,0.160575,0.0161683,0.439768
0.121531,0.170684,0.00673343,0.448074
0.211981,0.168841,-0.0109091,0.39267
0.296526,0.146806,-0.0390107,0.274756
0.36244,0.0975805,-0.0725063,0.11288
0.395162,0.0224944,-0.0975975,-0.0615495
0.384016,-0.0651458,-0.100947,-0.213005
0.327414,-0.146287,-0.0828759,-0.312126
0.232778,-0.207771,-0.0564116,-0.344276
0.111576,-0.247216,-0.0329486,-0.31354
-0.0252649,-0.267408,-0.0127938,-0.240883
-0.167626,-0.267244,0.0131667,-0.157025
-0.302622,-0.237243,0.0547987,-0.092411
-0.411109,-0.165224,0.108353,-0.0675358
-0.470187,-0.0525647,0.146871,-0.0867657
-0.464167,0.0744561,0.140888,-0.137603
-0.39546,0.17871,0.0952927,-0.195499
-0.282784,0.239799,0.0430998,-0.232512
-0.148727,0.261978,0.00714618,-0.226883
-0.0100828,0.259503,-0.0127505,-0.17041
0.122987,0.24161,-0.0277851,-0.0713098
0.242683,0.208154,-0.0480098,0.0481529
0.339438,0.15384,-0.0750343,0.158298
0.401423,0.0771167,-0.0987785,0.230618
